Datetime;demand;price;solar_power_0;wind_power_0;temperature_C;wind_speed_mps;irradiance_index;day_type;comfort_index
2024-01-30 05:00:00;7.5004401364;18.8803055799;0.0;1.5315007216;7.693202232;2.6303404796;0.0;weekday;acceptable
2024-01-30 06:00:00;7.9070951432;32.7881276257;0.0;0.4823213679;8.5821789684;0.8283831671;0.0;weekday;expensive
2024-01-30 07:00:00;9.235942586;26.8062698208;0.402580629;0.6142676963;9.486532746;1.0549999514;77.6457135308;weekday;expensive
2024-01-30 08:00:00;8.6946521402;24.8565406894;0.8453588794;1.1036507165;7.6702044342;1.8955114509;150.0;weekday;expensive
2024-01-30 09:00:00;9.3544503091;30.19292496;1.2025468963;1.78321584;8.2281560265;3.0626592215;212.132034356;weekday;expensive
2024-01-30 10:00:00;7.9255808602;20.1495146695;1.475506507;0.6667341522;7.3246698456;1.145110678;259.8076211353;weekday;acceptable
2024-01-30 11:00:00;7.3700035953;19.3298857219;1.5414003335;1.2478569808;8.3301451474;2.143184579;289.7777478867;weekday;acceptable
2024-01-30 12:00:00;7.0474142529;14.4517679922;1.5702225947;1.2563094365;7.2187405152;2.1577016054;300.0;weekday;acceptable
2024-01-30 13:00:00;5.6522162897;8.439918475;1.735910841;0.6214678484;11.7775861437;1.0673661561;289.7777478867;weekday;acceptable
2024-01-30 14:00:00;6.3925023344;12.4125152748;1.3734527392;0.0;11.3656782666;0.0;259.8076211353;weekday;acceptable
2024-01-30 15:00:00;6.3758031002;17.6085474125;1.2838721489;1.5682467479;11.3086592797;2.6934514915;212.132034356;weekday;acceptable
2024-01-30 16:00:00;5.9906380321;13.9340961141;0.7643267719;0.2988941573;10.6505554466;0.5133483713;150.0;weekday;acceptable
2024-01-30 17:00:00;8.6578938594;23.095293161;0.3382712303;0.8405315797;9.2669381338;1.4436063967;77.6457135308;weekday;expensive
2024-01-30 18:00:00;8.4260918868;24.2258582824;2.3138623506859904e-16;0.5779026861;10.0567896949;0.9925433315;3.67394039744206e-14;weekday;expensive
2024-01-30 19:00:00;10.693091127;34.5532732244;0.0;0.9352761636;8.2547392061;1.6063294766;0.0;weekday;expensive
2024-01-30 20:00:00;9.8580435944;24.2453894856;0.0;1.4266349943;10.7753114628;2.4502344153;0.0;weekday;expensive
2024-01-30 21:00:00;9.5290962399;29.8148893411;0.0;1.9386234048;10.203497608;3.3295704954;0.0;weekday;expensive
2024-01-30 22:00:00;8.5855380512;23.7792086893;0.0;1.9004644471;8.835052227;3.2640327847;0.0;weekday;expensive
2024-01-30 23:00:00;7.1955205391;16.8176320416;0.0;1.024721604;8.9815242668;1.7599513192;0.0;weekday;acceptable
2024-01-31 00:00:00;5.2669607566;17.342956057;0.0;0.7589760838;9.0964857987;1.3035354722;0.0;weekday;acceptable
2024-01-31 01:00:00;5.6532510298;13.6152197614;0.0;1.5875025552;8.0153318458;2.7265231896;0.0;weekday;acceptable
2024-01-31 02:00:00;5.1849160556;13.2823858963;0.0;1.6007124393;7.302411415;2.7492110619;0.0;weekday;acceptable
2024-01-31 03:00:00;5.0915968987;7.2551803009;0.0;0.098267686;6.7233129659;0.1687739801;0.0;weekday;acceptable
2024-01-31 04:00:00;6.4131191991;15.14066441;0.0;1.0607498232;12.8375105375;1.8218295031;0.0;weekday;acceptable
2024-01-31 05:00:00;7.9487292587;23.8789916697;0.0;0.3384381812;9.612284832;0.5812649223;0.0;weekday;expensive
2024-01-31 06:00:00;7.2475664085;17.2918150059;0.0;1.7997435013;10.9813237382;3.0910453502;0.0;weekday;acceptable
2024-01-31 07:00:00;8.8215344779;33.1528143764;0.3747441986;0.3975538028;12.3346474894;0.6827955388;77.6457135308;weekday;expensive
2024-01-31 08:00:00;8.6155638416;23.2685592496;0.8611395905;0.7305199875;10.8749304945;1.25466235;150.0;weekday;expensive
2024-01-31 09:00:00;8.8580980418;21.5016903453;1.0386923003;1.937022807;9.3633589276;3.3268214812;212.132034356;weekday;expensive
2024-01-31 10:00:00;8.7482568948;24.4965632148;1.3689221549;1.6215183807;8.1088224833;2.7849451032;259.8076211353;weekday;expensive
2024-01-31 11:00:00;7.7075826827;23.5557032135;1.4752562438;0.9805069386;8.1890598667;1.684012978;289.7777478867;weekday;expensive
2024-01-31 12:00:00;6.539516623;22.8923058813;1.4824105477;0.0619348921;9.3179835423;0.1063726915;300.0;weekday;expensive
2024-01-31 13:00:00;6.0623281756;20.2192440725;1.5807357296;0.214713414;7.9357736878;0.3687686049;289.7777478867;weekday;acceptable
2024-01-31 14:00:00;6.1964920241;16.5480302596;1.1905567776;0.3923430001;7.7831102171;0.6738460259;259.8076211353;weekday;acceptable
2024-01-31 15:00:00;5.5191202759;14.1797158309;0.887141332;1.3185111346;12.8272462315;2.2645325341;212.132034356;weekday;acceptable
2024-01-31 16:00:00;7.0223173373;14.9534936329;0.8969026124;1.6338133201;14.7597763382;2.8060615651;150.0;weekday;acceptable
2024-01-31 17:00:00;7.7775034589;23.2999738762;0.3224931899;1.1442017873;8.0951875364;1.965157597;77.6457135308;weekday;expensive
2024-01-31 18:00:00;9.3908868021;22.7446658831;1.709958773268189e-16;1.0712855448;11.0761667537;1.8399245222;3.67394039744206e-14;weekday;expensive
2024-01-31 19:00:00;9.6886438852;28.4231991496;0.0;0.9705574486;11.3967787248;1.666924807;0.0;weekday;expensive
2024-01-31 20:00:00;9.7471592711;27.9929201989;0.0;0.9063924692;9.9730921233;1.556721958;0.0;weekday;expensive
2024-01-31 21:00:00;8.9623283882;28.9000769812;0.0;1.4340997303;10.3411036457;2.4630550408;0.0;weekday;expensive
2024-01-31 22:00:00;8.543198978;29.2221403198;0.0;1.9703384954;9.3201732147;3.3840409147;0.0;weekday;expensive
2024-01-31 23:00:00;7.6582085068;20.9112732361;0.0;0.8971593187;11.874429973;1.5408640944;0.0;weekday;acceptable
2024-02-01 00:00:00;5.1557199095;7.5602501915;0.0;0.6610179312;10.7173971224;1.1352931132;0.0;weekday;acceptable
2024-02-01 01:00:00;5.4578574684;13.4591585984;0.0;0.7670095406;12.3205920083;1.3173328713;0.0;weekday;acceptable
2024-02-01 02:00:00;5.964909727;13.2435188714;0.0;0.6536943126;10.416158603;1.1227148557;0.0;weekday;acceptable
2024-02-01 03:00:00;5.9320956385;15.2971034165;0.0;1.4291680326;11.7878953685;2.4545848887;0.0;weekday;acceptable
2024-02-01 04:00:00;6.5338175817;22.1467139127;0.0;1.4938626697;8.3565148374;2.5656974205;0.0;weekday;expensive
2024-02-01 05:00:00;6.6885901336;19.3470556452;0.0;0.5195903345;13.1300262303;0.892392325;0.0;weekday;acceptable
2024-02-01 06:00:00;7.3407645682;23.4799297928;0.0;1.8734219108;11.3014135806;3.2175874408;0.0;weekday;expensive
2024-02-01 07:00:00;8.3279820934;28.963203982;0.4536385112;1.5687091788;11.6136277686;2.694245713;77.6457135308;weekday;expensive
2024-02-01 08:00:00;8.6235966639;24.0365555965;0.7351370298;1.8853186791;9.4217684029;3.2380200469;150.0;weekday;expensive
2024-02-01 09:00:00;7.8393105602;22.0122603436;1.1485734459;0.7855927757;13.7024128324;1.3492494317;212.132034356;weekday;expensive
2024-02-01 10:00:00;8.4410218075;25.6393925481;1.3684026094;1.1971930459;11.3611227983;2.0561696682;259.8076211353;weekday;expensive
2024-02-01 11:00:00;6.9713415508;19.7307274706;1.3646182704;0.3029564945;9.5670557505;0.5203254036;289.7777478867;weekday;acceptable
2024-02-01 12:00:00;6.6746128432;18.2142705668;1.4528836759;0.5736906541;8.7022408918;0.9853091996;300.0;weekday;acceptable
2024-02-01 13:00:00;5.9795754008;18.4427021439;1.410223475;1.0647816501;7.2436323786;1.8287541342;289.7777478867;weekday;acceptable
2024-02-01 14:00:00;6.7174181426;19.5772424653;1.2920660903;1.2790773786;10.4009414063;2.1968053675;259.8076211353;weekday;acceptable
2024-02-01 15:00:00;5.8374984059;12.0059273407;1.1206793563;2.0160943098;11.1394865936;3.4626261671;212.132034356;weekday;acceptable
2024-02-01 16:00:00;6.6689504252;19.4003355175;0.7289766333;1.3652774884;11.8356595011;2.34485338;150.0;weekday;acceptable
2024-02-01 17:00:00;8.044193671;25.4971063782;0.4690514969;1.2156772155;11.7595447838;2.0879160845;77.6457135308;weekday;expensive
2024-02-01 18:00:00;8.3684876336;24.6437354363;1.4149673888426871e-16;1.4503743205;9.9627043743;2.4910065218;3.67394039744206e-14;weekday;expensive
2024-02-01 19:00:00;8.6820467111;25.1354889038;0.0;1.4131468416;9.7347028274;2.4270686188;0.0;weekday;expensive
2024-02-01 20:00:00;9.7885549843;33.9956386139;0.0;1.3573709165;12.0296297287;2.3312739048;0.0;weekday;expensive
2024-02-01 21:00:00;8.9566798977;26.5282882676;0.0;1.4554038924;10.057939643;2.4996447722;0.0;weekday;expensive
2024-02-01 22:00:00;8.0400325721;20.7864906085;0.0;0.0;10.4629262566;0.0;0.0;weekday;acceptable
2024-02-01 23:00:00;7.4544420322;20.5720629534;0.0;0.60706905;11.38172251;1.0426363327;0.0;weekday;acceptable
2024-02-02 00:00:00;3.9947677152;7.3376526441;0.0;0.1837427628;12.7645823716;0.3155767543;0.0;weekday;acceptable
2024-02-02 01:00:00;4.7088389759;11.9256309513;0.0;1.793085691;10.9032174072;3.0796106131;0.0;weekday;acceptable
2024-02-02 02:00:00;5.2755060166;10.6962169559;0.0;0.4037299902;7.2530114485;0.6934030921;0.0;weekday;acceptable
2024-02-02 03:00:00;5.7328802638;16.410484714;0.0;0.2996957582;11.9400823974;0.5147251145;0.0;weekday;acceptable
2024-02-02 04:00:00;5.7743560234;11.1716972562;0.0;1.1270324299;11.3859103836;1.9356693603;0.0;weekday;acceptable
2024-02-02 05:00:00;7.2973250616;19.2451098722;0.0;0.790304595;8.9016089738;1.3573419444;0.0;weekday;acceptable
2024-02-02 06:00:00;8.6901295062;26.1144189867;0.0;1.1241495945;10.1195544443;1.9307181132;0.0;weekday;expensive
2024-02-02 07:00:00;8.2097346086;17.4116802855;0.3744999177;1.3487145881;10.6817172586;2.3164067286;77.6457135308;weekday;acceptable
2024-02-02 08:00:00;7.8294074967;32.081679799;0.8279433707;0.3732494111;10.3437500982;0.6410529366;150.0;weekday;expensive
2024-02-02 09:00:00;8.159891051;22.7866431395;1.1131673586;0.9376066019;14.5558813119;1.6103319863;212.132034356;weekday;expensive
2024-02-02 10:00:00;8.2792892679;27.2493868287;1.2545265585;0.5115818014;12.181476003;0.8786377322;259.8076211353;weekday;expensive
2024-02-02 11:00:00;6.5084829876;11.8202894294;1.458148495;0.2045805382;9.6021110712;0.3513654701;289.7777478867;weekday;acceptable
2024-02-02 12:00:00;6.2931705785;19.9042434773;1.489311175;1.5202705095;6.682438021;2.6110526783;300.0;weekday;acceptable
2024-02-02 13:00:00;5.7444399016;12.9328278258;1.5778238833;1.2540452272;11.7475325834;2.1538128437;289.7777478867;weekday;acceptable
2024-02-02 14:00:00;7.0322239569;19.2991689401;1.3066788605;1.2432838254;12.938945637;2.1353302205;259.8076211353;weekday;acceptable
2024-02-02 15:00:00;5.7519645853;14.3559117361;1.2187403101;0.4084779363;9.6579926642;0.7015576524;212.132034356;weekday;acceptable
2024-02-02 16:00:00;6.981495758;20.4438341897;0.9096043872;0.4638775696;7.5090212195;0.7967060882;150.0;weekday;acceptable
2024-02-02 17:00:00;7.6880612413;19.6461706952;0.4120814277;1.7480630747;12.0506643822;3.0022846227;77.6457135308;weekday;acceptable
2024-02-02 18:00:00;9.1525961444;29.8345848933;1.778197812894359e-16;0.5672532604;12.9861791577;0.9742530264;3.67394039744206e-14;weekday;expensive
2024-02-02 19:00:00;8.9429666104;30.1530693026;0.0;0.8253311379;7.9345715009;1.4174997571;0.0;weekday;expensive
2024-02-02 20:00:00;9.8935672506;28.4203798006;0.0;0.9080602183;9.6262144549;1.5595863041;0.0;weekday;expensive
2024-02-02 21:00:00;9.0334608289;27.0427827107;0.0;1.1122320678;10.2067382785;1.9102498544;0.0;weekday;expensive
2024-02-02 22:00:00;8.9411456245;30.229331719;0.0;1.4253154287;12.3088164542;2.4479680717;0.0;weekday;expensive
2024-02-02 23:00:00;7.6855314081;23.404132916;0.0;0.8932814271;11.9661058072;1.534203846;0.0;weekday;expensive
2024-02-03 00:00:00;3.9757894545;9.7311635032;0.0;1.8867574642;7.269106449;3.240491149;0.0;weekend;acceptable
2024-02-03 01:00:00;4.0930013402;9.5910038568;0.0;0.6560503882;14.416330425;1.126761397;0.0;weekend;acceptable
2024-02-03 02:00:00;4.6986375282;16.7035901968;0.0;0.361138168;11.5624434622;0.6202519715;0.0;weekend;acceptable
2024-02-03 03:00:00;4.3785277745;11.6971750365;0.0;1.7308389673;11.3186994602;2.9727023533;0.0;weekend;acceptable
2024-02-03 04:00:00;5.9409187299;14.4796437952;0.0;0.7943820572;14.5440374106;1.3643449539;0.0;weekend;acceptable
2024-02-03 05:00:00;6.435215431;19.1038020737;0.0;0.0053289685;8.3446041757;0.0091524616;0.0;weekend;acceptable
2024-02-03 06:00:00;6.692744899;20.4206279908;0.0;0.6360443355;10.5078331025;1.0924011585;0.0;weekend;acceptable
2024-02-03 07:00:00;7.5319223526;23.8997408353;0.3645134918;0.866070891;10.644436143;1.4874699637;77.6457135308;weekend;expensive
2024-02-03 08:00:00;8.272730742;17.6004181173;0.7106797371;0.4322673224;9.6791445728;0.7424157365;150.0;weekend;acceptable
2024-02-03 09:00:00;7.1214194879;19.7798264699;1.2312821051;0.6461767254;11.769776337;1.1098034587;212.132034356;weekend;acceptable
2024-02-03 10:00:00;7.8604560919;18.0315212876;1.3303056955;1.3966790535;13.5684643132;2.3987853218;259.8076211353;weekend;acceptable
2024-02-03 11:00:00;6.3928557982;17.5859271416;1.3519786798;1.4200693284;12.5472164579;2.4389579355;289.7777478867;weekend;acceptable
2024-02-03 12:00:00;5.9125880639;16.7011866493;1.8230551688;1.7634401879;12.7893192214;3.0286946941;300.0;weekend;acceptable
2024-02-03 13:00:00;4.2690443833;12.6573113627;1.4925612607;1.9835208041;11.827019023;3.4066814266;289.7777478867;weekend;acceptable
2024-02-03 14:00:00;5.0910782393;10.2838893956;1.3488252547;1.4405521019;10.110390661;2.4741369384;259.8076211353;weekend;acceptable
2024-02-03 15:00:00;5.3122966728;13.5823074259;1.1386189206;1.0355459173;15.4235951938;1.7785419923;212.132034356;weekend;acceptable
2024-02-03 16:00:00;6.1785825675;12.853737282;0.7169494092;0.7756852401;12.8980225801;1.3322333171;150.0;weekend;acceptable
2024-02-03 17:00:00;7.3049781861;23.5305914459;0.4198153611;0.7211584948;10.4719936441;1.2385840595;77.6457135308;weekend;expensive
2024-02-03 18:00:00;7.4613543552;24.608818266;1.798263465774083e-16;1.32165705;10.7288374234;2.2699356192;3.67394039744206e-14;weekend;expensive
2024-02-03 19:00:00;8.8504738142;28.0661151451;0.0;0.5688678055;10.7187015133;0.9770259949;0.0;weekend;expensive
2024-02-03 20:00:00;8.9311549278;23.4976687751;0.0;1.3461779779;11.8510905;2.3120501205;0.0;weekend;expensive
2024-02-03 21:00:00;8.8208976255;22.3674708272;0.0;1.5892548328;10.9250593058;2.7295327126;0.0;weekend;expensive
2024-02-03 22:00:00;7.4172329753;19.7078054719;0.0;0.8403322064;9.6265781305;1.4432639748;0.0;weekend;acceptable
2024-02-03 23:00:00;7.2097288055;17.3268516793;0.0;0.8093271679;10.9600264647;1.3900130643;0.0;weekend;acceptable
2024-02-04 00:00:00;3.8658701105;4.643650277;0.0;1.1059367828;8.6126778771;1.8994377518;0.0;weekend;acceptable
2024-02-04 01:00:00;4.0139786701;10.4769481803;0.0;0.6261205051;14.3650956443;1.0753570575;0.0;weekend;acceptable
2024-02-04 02:00:00;4.3992143581;10.4307735307;0.0;0.6119152469;13.6610409675;1.0509596381;0.0;weekend;acceptable
2024-02-04 03:00:00;5.1977818508;16.8701112259;0.0;2.2949641575;14.1218990264;3.9415829438;0.0;weekend;acceptable
2024-02-04 04:00:00;5.3163864339;12.6185002763;0.0;1.3404499115;7.0944124655;2.3022122113;0.0;weekend;acceptable
2024-02-04 05:00:00;6.5649576163;17.3777377019;0.0;1.8201020068;13.4584033189;3.1260109237;0.0;weekend;acceptable
2024-02-04 06:00:00;7.2987128189;16.4710004141;0.0;1.4963670615;10.8427822065;2.5699986939;0.0;weekend;acceptable
2024-02-04 07:00:00;7.4242180104;22.868034669;0.4054751626;0.6559151572;11.7748282567;1.1265291389;77.6457135308;weekend;expensive
2024-02-04 08:00:00;7.5574747154;25.7562110526;0.6866183536;0.7477515112;11.1157058613;1.2842573567;150.0;weekend;expensive
2024-02-04 09:00:00;7.2502254985;17.4639832229;0.81801773;0.7886281591;11.2134485304;1.354462679;212.132034356;weekend;acceptable
2024-02-04 10:00:00;6.7651448245;16.979793007;1.5627775805;1.2230587236;9.8610428519;2.1005937667;259.8076211353;weekend;acceptable
2024-02-04 11:00:00;6.5361035633;14.5974461137;1.1878375123;0.6281309309;12.0596155686;1.0788099481;289.7777478867;weekend;acceptable
2024-02-04 12:00:00;4.5903603016;7.2151838069;1.7604349962;0.0677990198;11.0181578921;0.1164442848;300.0;weekend;acceptable
2024-02-04 13:00:00;4.9796899224;10.4682914723;1.7467847829;0.2140127997;11.7805493928;0.3675653052;289.7777478867;weekend;acceptable
2024-02-04 14:00:00;5.2129917311;16.3317093369;1.3015070048;0.5578596643;10.0689067922;0.9581195987;259.8076211353;weekend;acceptable
2024-02-04 15:00:00;4.9849504816;10.2879060286;1.2713547221;0.9394102967;10.7753941812;1.6134298178;212.132034356;weekend;acceptable
2024-02-04 16:00:00;6.4566792821;23.451567828;0.7169061926;1.6095651253;9.8016530196;2.7644154807;150.0;weekend;expensive
2024-02-04 17:00:00;6.6216045546;18.8940268173;0.4549022947;1.7412838878;11.9558633499;2.9906414224;77.6457135308;weekend;acceptable
2024-02-04 18:00:00;7.7419449506;22.9168978701;2.1640510313695294e-16;0.7884877819;12.8219826831;1.3542215822;3.67394039744206e-14;weekend;expensive
2024-02-04 19:00:00;8.2075008137;23.4254425408;0.0;0.5593270617;10.8733256865;0.9606398422;0.0;weekend;expensive
2024-02-04 20:00:00;8.3975703725;26.178117918;0.0;1.0033175855;11.6446418238;1.7231900852;0.0;weekend;expensive
2024-02-04 21:00:00;9.0840814232;26.3968711044;0.0;1.7159984076;10.4410379083;2.9472138084;0.0;weekend;expensive
2024-02-04 22:00:00;7.3611663212;20.187620237;0.0;0.8168998305;12.3565469694;1.4030190529;0.0;weekend;acceptable
2024-02-04 23:00:00;7.343794343;19.2028278702;0.0;1.8881606869;7.9837768893;3.242901173;0.0;weekend;acceptable
2024-02-05 00:00:00;5.7699894619;17.815226593;0.0;1.364118344;8.8955251595;2.3428625586;0.0;weekday;acceptable
2024-02-05 01:00:00;4.2756612479;7.7085025592;0.0;0.697135959;10.1761628081;1.1973255427;0.0;weekday;acceptable
2024-02-05 02:00:00;4.3293371895;7.5415665468;0.0;1.6191277898;14.59369784;2.780839282;0.0;weekday;acceptable
2024-02-05 03:00:00;4.8060133991;16.8186196715;0.0;0.5221600336;13.5856322123;0.896805763;0.0;weekday;acceptable
2024-02-05 04:00:00;6.8320176192;18.8902141311;0.0;1.1027294433;9.7702390583;1.8939291713;0.0;weekday;acceptable
2024-02-05 05:00:00;7.4093835425;24.5959998403;0.0;1.0519198869;11.9375178068;1.8066641567;0.0;weekday;expensive
2024-02-05 06:00:00;8.7191828231;25.423773169;0.0;0.5072046625;7.5090616473;0.8711200303;0.0;weekday;expensive
2024-02-05 07:00:00;7.7515108484;24.0257327808;0.4030419112;1.0875202601;11.6369318583;1.8678075186;77.6457135308;weekday;expensive
2024-02-05 08:00:00;9.2761239968;30.151478412;0.4962723568;1.7840492894;12.0666889737;3.0640906642;150.0;weekday;expensive
2024-02-05 09:00:00;9.1092104823;30.6385130561;1.1448100066;1.1907589984;10.1663671711;2.045119242;212.132034356;weekday;expensive
2024-02-05 10:00:00;8.7830547445;23.5117150893;1.2967997753;1.5900679659;10.6622808743;2.7309292624;259.8076211353;weekday;expensive
2024-02-05 11:00:00;6.1900327079;18.3571071013;1.2487081241;2.1810077844;9.3614753647;3.7458637665;289.7777478867;weekday;acceptable
2024-02-05 12:00:00;6.8308916828;18.3648017665;1.5652058211;0.9047994489;8.684672584;1.5539859581;300.0;weekday;acceptable
2024-02-05 13:00:00;5.8035139633;17.408625664;1.4044379974;1.055251939;13.2961860833;1.81238693;289.7777478867;weekday;acceptable
2024-02-05 14:00:00;6.1296637577;8.9586138986;1.7223349707;2.4864044998;9.7549819624;4.2703802304;259.8076211353;weekday;acceptable
2024-02-05 15:00:00;6.6040634088;18.0864693856;1.1152314248;1.9937424922;11.4132342211;3.4242370957;212.132034356;weekday;acceptable
2024-02-05 16:00:00;7.4340830886;21.0264085301;0.9118362416;2.1300703029;11.9009555804;3.6583790415;150.0;weekday;acceptable
2024-02-05 17:00:00;7.3749627919;18.5088929094;0.2956743348;1.1683849417;9.9122251502;2.006691975;77.6457135308;weekday;acceptable
2024-02-05 18:00:00;9.2891227493;25.6349717746;1.5719154080815547e-16;1.1127501815;11.3766220406;1.9111397107;3.67394039744206e-14;weekday;expensive
2024-02-05 19:00:00;8.9733056743;29.1701424794;0.0;0.2235894856;16.3807377428;0.3840131882;0.0;weekday;expensive
2024-02-05 20:00:00;9.2986836037;26.0795619712;0.0;0.9589018484;12.3591582163;1.6469064051;0.0;weekday;expensive
2024-02-05 21:00:00;8.9534070136;25.8938911831;0.0;0.8764901345;10.2963518326;1.5053649328;0.0;weekday;expensive
2024-02-05 22:00:00;9.0623014597;35.0275623019;0.0;0.6087899867;11.7564847578;1.0455920281;0.0;weekday;expensive
2024-02-05 23:00:00;8.8948745154;24.377083113;0.0;1.6054698728;7.3601297329;2.7573819166;0.0;weekday;expensive
2024-02-06 00:00:00;4.3360634958;10.9215145497;0.0;0.6452067695;12.7661060877;1.108137567;0.0;weekday;acceptable
2024-02-06 01:00:00;4.405939765;10.2190180163;0.0;0.9562112013;13.7763473531;1.6422852398;0.0;weekday;acceptable
2024-02-06 02:00:00;5.3203956371;16.035105635;0.0;1.3818338354;10.6955001189;2.3732887762;0.0;weekday;acceptable
2024-02-06 03:00:00;5.6742614278;14.9187769605;0.0;1.7056901359;8.8358980568;2.9295094326;0.0;weekday;acceptable
2024-02-06 04:00:00;6.3851970712;16.1526278753;0.0;1.3384890668;8.7154316796;2.2988444759;0.0;weekday;acceptable
2024-02-06 05:00:00;6.3240623991;20.8840342371;0.0;1.639581042;10.5857448034;2.8159675822;0.0;weekday;acceptable
2024-02-06 06:00:00;7.9131042973;23.3947075719;0.0;0.9475991231;9.978122141;1.6274940629;0.0;weekday;expensive
2024-02-06 07:00:00;8.2897198133;27.9842709622;0.3876904751;1.0080851408;12.4719744083;1.7313783241;77.6457135308;weekday;expensive
2024-02-06 08:00:00;8.9904458409;21.5139428446;0.7064732718;2.2993505314;11.7974308728;3.9491165065;150.0;weekday;expensive
2024-02-06 09:00:00;8.3227444119;25.1517970634;0.9010099625;1.3379808311;13.9697989517;2.2979715852;212.132034356;weekday;expensive
2024-02-06 10:00:00;7.9281362608;15.6654527911;1.5258810093;1.0200271219;12.0180685364;1.751888583;259.8076211353;weekday;acceptable
2024-02-06 11:00:00;6.9936930754;21.3969964678;1.552111859;0.1878233249;14.6287500108;0.3225850877;289.7777478867;weekday;expensive
2024-02-06 12:00:00;6.4733930335;20.4906419783;1.9199866627;1.5392983568;14.1877690583;2.6437328569;300.0;weekday;acceptable
2024-02-06 13:00:00;5.2235618779;13.259380876;1.5484639035;1.2625483676;8.8357346027;2.1684169206;289.7777478867;weekday;acceptable
2024-02-06 14:00:00;6.2598932423;14.8431367197;0.9066639247;0.2418305234;10.1413642795;0.4153420276;259.8076211353;weekday;acceptable
2024-02-06 15:00:00;6.4854980012;26.3782475095;1.1076150102;0.5192915302;8.0839134765;0.8918791309;212.132034356;weekday;expensive
2024-02-06 16:00:00;7.561531499;23.7428592794;0.889396563;1.3398544382;11.7865400001;2.3011894907;150.0;weekday;expensive
2024-02-06 17:00:00;8.5132050125;26.5311350155;0.4120922917;1.4433270975;11.304633989;2.4789029716;77.6457135308;weekday;expensive
2024-02-06 18:00:00;9.186609906;27.6427166656;1.6240772751027055e-16;1.1370461657;6.8888306246;1.952867873;3.67394039744206e-14;weekday;expensive
2024-02-06 19:00:00;8.6941924132;34.2883368092;0.0;1.4871749951;9.0932258665;2.5542113919;0.0;weekday;expensive
2024-02-06 20:00:00;10.1219391482;26.8859437057;0.0;1.3362037324;7.8793733078;2.2949194321;0.0;weekday;expensive
2024-02-06 21:00:00;9.6942117225;34.7589117862;0.0;1.3118131329;9.3246189631;2.2530287686;0.0;weekday;expensive
2024-02-06 22:00:00;8.4530370544;22.9728447917;0.0;1.2087562639;7.4037419447;2.0760294043;0.0;weekday;expensive
2024-02-06 23:00:00;8.0884667342;19.6720736454;0.0;1.2457123933;9.4068774142;2.1395012668;0.0;weekday;acceptable
2024-02-07 00:00:00;5.062405228;14.8756155758;0.0;1.3076609018;13.1450017792;2.2458973444;0.0;weekday;acceptable
2024-02-07 01:00:00;5.3037380013;16.5121132354;0.0;1.2254246452;8.667737437;2.1046572186;0.0;weekday;acceptable
2024-02-07 02:00:00;5.4359069801;14.8883722751;0.0;1.9679573257;14.2919892879;3.3799512745;0.0;weekday;acceptable
2024-02-07 03:00:00;5.2649644844;11.5884798871;0.0;1.5238285312;13.3247613603;2.6171635526;0.0;weekday;acceptable
2024-02-07 04:00:00;6.1258726388;16.090411361;0.0;0.4415259597;8.9931074078;0.7583173734;0.0;weekday;acceptable
2024-02-07 05:00:00;7.4131941606;19.3379791942;0.0;1.0617652447;11.941426199;1.8235734816;0.0;weekday;acceptable
2024-02-07 06:00:00;8.1444918312;22.5613243258;0.0;0.8266140229;13.9151777944;1.4197031022;0.0;weekday;expensive
2024-02-07 07:00:00;8.4393461457;27.1940476751;0.44561665;0.8212453619;13.4630695386;1.4104824691;77.6457135308;weekday;expensive
2024-02-07 08:00:00;8.8259060391;28.4652777247;0.74185842;0.8204663562;10.9906246503;1.4091445328;150.0;weekday;expensive
2024-02-07 09:00:00;9.4972682543;29.4963952158;1.247604488;1.4942051709;10.3102934807;2.5662856636;212.132034356;weekday;expensive
2024-02-07 10:00:00;8.7543258026;29.4719563024;1.2593012371;0.7127938326;14.6032628281;1.2242178178;259.8076211353;weekday;expensive
2024-02-07 11:00:00;6.5680923269;18.0107717802;1.4310957602;0.9635643305;8.867459481;1.6549141814;289.7777478867;weekday;acceptable
2024-02-07 12:00:00;6.0314735213;17.3984579401;1.3612238549;1.5982879195;10.163095395;2.7450469683;300.0;weekday;acceptable
2024-02-07 13:00:00;5.1805138368;10.7707223724;1.5257640859;0.5838691359;9.8592383796;1.0027906623;289.7777478867;weekday;acceptable
2024-02-07 14:00:00;5.4644504555;11.44302039;1.321969005;1.1295398328;8.0144102924;1.9399758052;259.8076211353;weekday;acceptable
2024-02-07 15:00:00;7.4358197479;20.525567354;1.3823122505;1.5471916551;13.4121404828;2.6572895347;212.132034356;weekday;acceptable
2024-02-07 16:00:00;6.2810744825;23.1889710645;0.5706588338;0.0;12.2608488946;0.0;150.0;weekday;expensive
2024-02-07 17:00:00;8.2582708691;24.5978051918;0.371662715;0.5348989696;10.6703261407;0.9186847856;77.6457135308;weekday;expensive
2024-02-07 18:00:00;9.6329867031;23.1299011458;1.3282242117768851e-16;0.6140518751;9.3140610859;1.0546292802;3.67394039744206e-14;weekday;expensive
2024-02-07 19:00:00;9.6479777445;27.3885995408;0.0;0.6359325032;11.7217018569;1.0922090874;0.0;weekday;expensive
2024-02-07 20:00:00;9.8038650965;28.2304692811;0.0;1.3652943143;11.0649780672;2.3448822783;0.0;weekday;expensive
