Datetime;demand;price;solar_power_0;wind_power_0
2025-02-03 09:00:00;87.3742381015;62.2043740876;15.2692484878;29.450073302
2025-02-03 10:00:00;58.4360127238;46.4960021257;18.7506725078;22.8901091188
2025-02-03 11:00:00;59.3548507153;33.8428385756;27.3151771066;16.7384298667
2025-02-03 12:00:00;64.5176560515;45.2998186947;33.2188691487;24.3311791587
2025-02-03 13:00:00;51.2604401805;36.8955581521;27.2433725811;28.7832249705
2025-02-03 14:00:00;47.1724120807;26.2573499144;32.0570647344;29.2897031084
2025-02-03 15:00:00;45.4573437106;34.5671158745;27.3170152418;34.4259832342
2025-02-03 16:00:00;49.2702835005;35.2325541764;24.4398524108;35.1190812111
2025-02-03 17:00:00;53.9526610136;43.4485050673;20.0837995606;23.8314433672
2025-02-03 18:00:00;109.8822375656;86.6253078567;15.2845218108;23.6779737443
2025-02-03 19:00:00;107.6554701435;81.3793982601;12.0593343651;26.6280654747
2025-02-03 20:00:00;110.8195333266;91.4358158228;7.7073634476;42.273233607
2025-02-03 21:00:00;114.5911611917;75.1450502523;0;49.0207025525
2025-02-03 22:00:00;66.2201938683;57.1090746745;0;33.1516308395
2025-02-03 23:00:00;63.9007355501;35.9999536715;0;33.8142406331
2025-02-04 00:00:00;34.6115208236;20.58952699;0;54.0512299093
2025-02-04 01:00:00;26.1158704336;27.4760382826;0;44.5473989241
2025-02-04 02:00:00;29.4230588656;16.7230953423;0;43.8619962503
2025-02-04 03:00:00;29.5303010834;16.7912530984;0;27.7739998234
2025-02-04 04:00:00;24.8689071306;38.5160957423;0;46.2595693031
2025-02-04 05:00:00;28.5457630633;17.022529166;0;30.3622754246
2025-02-04 06:00:00;78.0732062189;64.3704851063;5.2631107919;28.3365457164
2025-02-04 07:00:00;96.0153259974;63.667361333;7.9469587789;21.6721430597
2025-02-04 08:00:00;83.192162735;54.2927812273;11.3874918283;20.2541916246
2025-02-04 09:00:00;94.5480383744;66.7853542066;14.7160783311;22.4147035097
2025-02-04 10:00:00;64.791773863;55.040597959;19.4350143169;15.1809319549
2025-02-04 11:00:00;67.1622821819;40.0706595057;26.0623610757;29.417316398
2025-02-04 12:00:00;62.4207944946;40.9910755181;28.9655653383;30.4191082696
2025-02-04 13:00:00;54.1610116032;45.73508277;27.3272579989;14.2065399328
2025-02-04 14:00:00;56.1525313693;41.9679896074;29.8812632075;34.4561422103
2025-02-04 15:00:00;56.2158138541;47.7359756458;29.5236031432;22.0744823792
2025-02-04 16:00:00;56.7118082447;44.2698881927;21.2947973711;33.6153576764
2025-02-04 17:00:00;51.5678307942;49.6000515453;21.2608429401;27.2104679891
2025-02-04 18:00:00;108.0390374525;85.6647273608;15.0270185593;27.8833464475
2025-02-04 19:00:00;103.026862515;82.3285435563;12.1393609698;33.9468683266
2025-02-04 20:00:00;112.555141529;88.6573373797;7.491821651;46.3800767458
2025-02-04 21:00:00;115.0713601797;89.8942272531;0;24.5634969534
2025-02-04 22:00:00;71.8923111468;65.736504892;0;41.0028186502
2025-02-04 23:00:00;65.9936704428;48.3924554117;0;45.3941326629
2025-02-05 00:00:00;15.3027607593;28.96163533;0;46.1240787474
2025-02-05 01:00:00;15;28.9558047745;0;61.853239121
2025-02-05 02:00:00;19.9019666342;30.138716642;0;33.9456294751
2025-02-05 03:00:00;15;27.1014604048;0;48.4806256774
2025-02-05 04:00:00;16.3860192191;18.653160822;0;38.0810075405
2025-02-05 05:00:00;16.6818331881;20.6270307836;0;51.1807948241
2025-02-05 06:00:00;49.3624631408;64.0232595127;4.2566518338;39.0433395389
2025-02-05 07:00:00;49.6301969803;68.7947362764;6.7021494792;21.1951512025
2025-02-05 08:00:00;49.8905218615;47.9000958961;11.254449826;31.1348657635
2025-02-05 09:00:00;43.3954054985;50.1623954001;15.642460765;20.5867436158
2025-02-05 10:00:00;36.6617086815;47.2793412219;18.252981499;15.1815567325
2025-02-05 11:00:00;30.95327599;35.4546764435;24.9468963332;20.4383771195
2025-02-05 12:00:00;38.4869015548;42.863829997;23.3196951639;27.1034703682
2025-02-05 13:00:00;28.7550624063;40.0856432537;28.4777695906;36.9125150049
2025-02-05 14:00:00;24.6804362204;43.4790047962;25.8554884034;28.1437377853
2025-02-05 15:00:00;28.0960671015;24.630228863;25.4920959217;36.4070137637
2025-02-05 16:00:00;28.7170350833;37.7412689889;23.8243674036;18.0852572364
2025-02-05 17:00:00;33.1957465696;45.8950138372;18.3220904393;24.3485065245
2025-02-05 18:00:00;62.9539971662;91.7102841466;14.8526243047;25.4074632971
2025-02-05 19:00:00;63.3299599282;88.903013847;12.1138719894;34.1983672695
2025-02-05 20:00:00;65.4583871631;100.3082416107;7.3498059193;35.9468526787
2025-02-05 21:00:00;62.2092760794;86.2418726235;0;41.2878521122
2025-02-05 22:00:00;38.5427842155;66.8271260104;0;31.2916384108
2025-02-05 23:00:00;38.3639006752;44.7327027263;0;36.4303662694
2025-02-06 00:00:00;24.8194405062;25.0524491565;0;38.257475384
2025-02-06 01:00:00;37.2369793266;21.5579562892;0;29.7373819889
2025-02-06 02:00:00;24.217195217;30.149521597;0;37.5944174378
2025-02-06 03:00:00;34.73670315;26.4074374847;0;37.3042819071
2025-02-06 04:00:00;23.7817245612;26.9211024345;0;37.0970656775
2025-02-06 05:00:00;33.314118774;24.4367758263;0;39.0011962159
2025-02-06 06:00:00;96.2514255578;67.3550751978;5.1216513715;39.4259987932
2025-02-06 07:00:00;86.9144046517;62.1723324607;6.7634759529;20.7073002135
2025-02-06 08:00:00;86.7192082133;52.7507346805;11.2770786185;30.6033409202
2025-02-06 09:00:00;90.6197886031;55.8623131251;16.4925339055;16.4286053117
2025-02-06 10:00:00;63.4848224028;46.1517613724;15.2327770754;19.031803297
2025-02-06 11:00:00;73.1493606214;53.8763562808;21.4427594094;39.3515577245
2025-02-06 12:00:00;65.8319715772;58.1278759273;27.1504423706;17.1917816429
2025-02-06 13:00:00;52.0734925918;41.0745785245;27.1773661947;17.9189046358
2025-02-06 14:00:00;51.0829705033;43.7242412132;28.4463800776;32.0592488094
2025-02-06 15:00:00;49.3159872631;28.5393968209;24.6983469607;13.020677122
2025-02-06 16:00:00;50.6893579384;50.3348800878;23.061505685;25.4926356005
2025-02-06 17:00:00;51.9362251074;41.7964570862;18.7506632392;41.6161153648
2025-02-06 18:00:00;108.5841349269;85.4683576213;16.168651118;16.6243313367
2025-02-06 19:00:00;107.8167220241;84.6009947335;11.0387389265;17.5693068793
2025-02-06 20:00:00;120;87.1529634869;7.6362865749;21.7724874522
2025-02-06 21:00:00;106.1430829135;78.4226687758;0;42.6458215691
2025-02-06 22:00:00;65.626953099;67.6445525153;0;44.6170417938
2025-02-06 23:00:00;67.6334509985;42.9493193101;0;30.3619025568
2025-02-07 00:00:00;33.530459764;20.0268545874;0;44.8128124565
2025-02-07 01:00:00;30.4312419428;19.9075953563;0;51.5783783111
2025-02-07 02:00:00;29.6118122105;16.4882312162;0;55.3780711012
2025-02-07 03:00:00;32.7269374944;26.3002198694;0;35.9181387813
2025-02-07 04:00:00;31.8943212087;33.5054490848;0;16.2529099263
2025-02-07 05:00:00;29.5296590274;21.5118199667;0;30.4204345942
2025-02-07 06:00:00;81.0748098508;47.5571115271;4.4762929519;34.1912643864
2025-02-07 07:00:00;85.997606673;60.9697422145;6.8895844155;21.4785228132
2025-02-07 08:00:00;82.9437876868;56.9481137659;10.0702235026;21.8866103414
2025-02-07 09:00:00;85.1010454482;63.6882569567;14.7076679506;29.3890659419
2025-02-07 10:00:00;65.289452141;43.680016439;17.6907433309;30.2820309878
2025-02-07 11:00:00;66.7542602156;45.8864732085;22.5947560705;21.9795374332
2025-02-07 12:00:00;73.1519849485;49.179499034;29.1777684722;29.2718877796
2025-02-07 13:00:00;51.2399609346;38.4885574926;28.4933105932;29.1883714229
2025-02-07 14:00:00;57.1441049984;39.1802213843;25.9422374965;27.2247657643
2025-02-07 15:00:00;55.0351097497;36.5610189333;27.4277773306;32.8648835261
2025-02-07 16:00:00;59.4902791576;32.0386512694;21.3619153133;27.2766503203
2025-02-07 17:00:00;56.2513188779;37.46517118;15.3223044804;40.576269648
2025-02-07 18:00:00;106.5284128566;88.8890118385;13.1079047632;17.1579661671
2025-02-07 19:00:00;103.3128721476;86.8662289228;8.8700242086;30.0111294392
2025-02-07 20:00:00;112.4672569279;84.9254279371;6.9676390014;33.358176082
2025-02-07 21:00:00;108.6885497889;93.1973661528;0;38.2322878611
2025-02-07 22:00:00;60.7285357109;52.6840784443;0;45.367344992
2025-02-07 23:00:00;59.4358478972;36.0436619375;0;34.2376299504
2025-02-08 00:00:00;30.7243897391;15.9838751922;0;24.4002556446
2025-02-08 01:00:00;36.7846846469;34.9516391936;0;45.8375110931
2025-02-08 02:00:00;28.1609744443;22.0614529228;0;45.0087454266
2025-02-08 03:00:00;32.6562163998;19.8748231062;0;19.4816325878
2025-02-08 04:00:00;29.539801424;11.1747490009;0;37.826566174
2025-02-08 05:00:00;24.197780599;23.2570518087;0;22.8108587669
2025-02-08 06:00:00;77.8273447629;56.5967734029;4.4659583412;31.5712242828
2025-02-08 07:00:00;69.594579519;46.1159558329;7.8331445909;17.5901442767
2025-02-08 08:00:00;74.6180135548;45.9599216707;10.3122185335;27.313671618
2025-02-08 09:00:00;72.9838518496;48.1252506728;13.4951176182;23.3810685291
2025-02-08 10:00:00;58.9718687434;51.2730567702;18.8074926544;15.4161770445
2025-02-08 11:00:00;50.1913408217;29.8443848486;17.5112758498;27.7157793446
2025-02-08 12:00:00;56.711934873;38.380688954;24.5616224047;14.5744078214
2025-02-08 13:00:00;41.3900952401;39.8633318442;27.2445592521;28.6911199853
2025-02-08 14:00:00;42.8692101177;37.1988367378;22.626524773;21.1102078565
2025-02-08 15:00:00;28.8107825493;27.7151746145;26.3130399765;24.0808440461
2025-02-08 16:00:00;54.5836271455;36.320511673;21.850656884;29.8450753794
2025-02-08 17:00:00;47.6466897709;36.8527348737;17.0512580178;29.9589002721
2025-02-08 18:00:00;90.6353034597;69.2130636812;14.4312260151;35.3624933331
2025-02-08 19:00:00;89.0274165489;66.5752540996;11.8749103509;33.3755914814
2025-02-08 20:00:00;91.8579477584;67.2627413337;7.0073241866;36.6869964819
2025-02-08 21:00:00;97.3143250531;83.1530144161;0;30.347198303
2025-02-08 22:00:00;46.4386381227;43.746519007;0;35.6267035183
2025-02-08 23:00:00;54.315890401;42.8745548784;0;37.8203337754
2025-02-09 00:00:00;37.9678884261;29.7018584186;0;36.5354151538
2025-02-09 01:00:00;24.8972414881;28.411572525;0;20.5656740304
2025-02-09 02:00:00;30.3617326744;23.2189607506;0;40.5598807791
2025-02-09 03:00:00;39.9148941687;26.615317925;0;40.8697408828
2025-02-09 04:00:00;32.8446823336;21.6654484402;0;31.0868458381
2025-02-09 05:00:00;30.5666571922;17.2737742855;0;25.4289918356
2025-02-09 06:00:00;76.9954528766;45.6661307551;4.3777109717;51.2761163173
2025-02-09 07:00:00;72.9116948219;49.5380759182;6.4039936174;25.2347295606
2025-02-09 08:00:00;80.5639296133;46.4593616922;9.015576624;21.1865245051
2025-02-09 09:00:00;72.9186037264;43.5375989853;14.1000254871;16.0852894151
2025-02-09 10:00:00;46.2828743828;43.0541696456;15.8143555298;17.8563099794
2025-02-09 11:00:00;53.3383276544;40.9516445;20.5954853626;29.7920645612
2025-02-09 12:00:00;50.7488862377;35.7784585817;22.3181684766;23.2470325729
2025-02-09 13:00:00;44.0256199635;48.2042445403;25.6479947429;22.6102048168
2025-02-09 14:00:00;44.1251147526;24.2963922273;25.36082979;29.5601017213
2025-02-09 15:00:00;50.6793974175;44.2747588798;25.1309672717;20.8809762257
2025-02-09 16:00:00;48.4198102884;35.8511236542;19.6427021976;36.05691461
2025-02-09 17:00:00;46.4756877125;40.4169719979;16.6105237324;35.086525965
2025-02-09 18:00:00;94.3187316859;76.7050877921;12.1864690797;23.1608930293
2025-02-09 19:00:00;89.567124997;61.4586162357;9.3294159595;28.4122097339
2025-02-09 20:00:00;84.5166974674;71.4376436655;6.8489844666;11.6458170099
2025-02-09 21:00:00;94.8412060881;79.5428679935;0;21.2242232471
2025-02-09 22:00:00;58.6750770382;40.1710560337;0;22.4218775071
2025-02-09 23:00:00;54.6116891475;53.0141357863;0;34.8497192107
2025-02-10 00:00:00;21.0748584415;26.8252392778;0;34.0334381202
2025-02-10 01:00:00;24.3949613449;31.0779508799;0;24.592571533
2025-02-10 02:00:00;22.5749236602;18.2287175073;0;34.4509593854
2025-02-10 03:00:00;28.4522214392;32.9088563149;0;41.7370351539
2025-02-10 04:00:00;26.9471936972;34.2703847753;0;41.945493517
2025-02-10 05:00:00;26.0394901175;29.9893155027;0;19.457264229
2025-02-10 06:00:00;68.0696606609;61.8167709974;4.3781125732;35.8674163389
2025-02-10 07:00:00;61.2660386375;52.7103288999;5.9220656914;14.5442963843
2025-02-10 08:00:00;67.7549101978;60.5422401171;9.9500419947;27.2455023333
2025-02-10 09:00:00;66.8025309198;57.817908445;14.0945059345;26.5919393755
2025-02-10 10:00:00;50.4867695773;52.4828861375;16.8670344172;17.2418368426
2025-02-10 11:00:00;50.1086479375;43.2326075888;22.6510987564;17.9754385499
2025-02-10 12:00:00;49.9762669438;51.6216234595;20.9349378677;19.6695008618
2025-02-10 13:00:00;48.9049069599;42.919202722;21.3902670813;11.3301745865
2025-02-10 14:00:00;39.6788710239;38.3848724391;20.3753000272;28.1176114251
2025-02-10 15:00:00;43.0427164194;46.1422946146;24.9872975191;24.1696213107
2025-02-10 16:00:00;38.3672365989;34.4516980328;20.7251211914;32.2302761682
2025-02-10 17:00:00;42.5586798977;46.9241042036;16.2544190009;18.8160518852
2025-02-10 18:00:00;78.8580686539;93.9595239427;13.0002924068;21.9240970908
2025-02-10 19:00:00;78.8580686539;87.7447545076;8.4652354247;20.7893916915
2025-02-10 20:00:00;78.8580686539;99.9862673956;7.644756339;24.9767827287
2025-02-10 21:00:00;78.8580686539;86.5518062582;0;23.4952771293
2025-02-10 22:00:00;46.8534153058;61.590204804;0;41.6540227747
2025-02-10 23:00:00;49.1776583874;59.2652948214;0;27.5283027872
2025-02-11 00:00:00;35.0019723713;25.785194308;0;37.7997624578
2025-02-11 01:00:00;31.8457743764;29.8023097815;0;33.1717885149
2025-02-11 02:00:00;36.8242571949;25.0851327687;0;25.0264712799
2025-02-11 03:00:00;28.0607371112;18.6959676081;0;35.1190989146
2025-02-11 04:00:00;25.9057383279;23.2980819022;0;42.1526692246
2025-02-11 05:00:00;32.424919045;18.5013359882;0;25.5920309305
2025-02-11 06:00:00;88.6715995057;53.7640286212;4.0073743041;44.0774920901
2025-02-11 07:00:00;91.4617974898;66.1259613694;6.1969988862;17.3241602608
2025-02-11 08:00:00;88.8956004393;57.7179995622;9.4573282139;19.3409372903
2025-02-11 09:00:00;87.4888216904;63.6944684383;12.6874133928;24.915341961
2025-02-11 10:00:00;65.4894639884;49.2250498943;15.9682731999;18.3485860433
2025-02-11 11:00:00;65.9565030877;58.4207929789;17.7258784154;22.2036182144
2025-02-11 12:00:00;64.4542672119;49.4528059161;22.2507379252;20.2664224665
2025-02-11 13:00:00;53.3164750092;46.1219325226;26.2614503428;26.4931465534
2025-02-11 14:00:00;52.4143992012;42.4857220653;25.2816153322;10.3888333798
2025-02-11 15:00:00;58.0855622571;44.9315052638;24.1748885729;13.9242997098
2025-02-11 16:00:00;55.1036637379;47.7506326054;18.1486203228;29.6150622028
2025-02-11 17:00:00;64.3859553424;49.9985701144;14.4453638935;32.3174841717
2025-02-11 18:00:00;112.934308916;89.9966408488;12.094341353;19.8216599754
2025-02-11 19:00:00;109.7322798188;87.1919234664;8.9782025372;30.9825192341
2025-02-11 20:00:00;120;98.6802225163;6.6809859689;35.4265778164
2025-02-11 21:00:00;114.072457135;84.9229645508;0;38.7137386134
2025-02-11 22:00:00;70.2822446022;57.270478345;0;16.2694324122
2025-02-11 23:00:00;68.4911464856;58.2239627292;0;25.686647022
2025-02-12 00:00:00;33.9270272914;38.1545089984;0;33.2581105072
2025-02-12 01:00:00;33.5339208907;20.6346318788;0;42.6505636008
2025-02-12 02:00:00;26.1640971181;19.4501610601;0;58.9312057536
2025-02-12 03:00:00;32.7773583736;33.1914297206;0;34.2064397198
2025-02-12 04:00:00;25.1616017923;28.7902259429;0;23.5149002651
2025-02-12 05:00:00;30.3388448957;28.8326653178;0;39.9220960338
2025-02-12 06:00:00;85.980661871;63.0436160569;3.2917862746;48.253605001
2025-02-12 07:00:00;90.8545562619;60.4323218231;6.6183929917;22.3521872866
2025-02-12 08:00:00;90.7495085386;64.0427015138;8.4713864746;16.831288556
2025-02-12 09:00:00;91.411096934;63.0768430933;11.3267609658;26.9770273135
2025-02-12 10:00:00;67.2897898965;42.9513496239;13.8388613501;25.3748994075
2025-02-12 11:00:00;63.2662412811;48.242435826;15.758881451;16.1814433905
2025-02-12 12:00:00;64.8224396171;53.72024944;21.9373665136;23.8398513495
2025-02-12 13:00:00;58.5142454916;40.2524218244;22.037899918;31.722493651
2025-02-12 14:00:00;59.1778178138;43.6224545845;19.6484110569;32.8944843434
2025-02-12 15:00:00;49.2119388222;39.0189120143;18.4495471393;24.9700652721
2025-02-12 16:00:00;47.4832884197;35.2853237252;17.6756010565;23.1188036901
2025-02-12 17:00:00;51.1014605416;42.4343576336;17.0686721712;33.1825792302
2025-02-12 18:00:00;117.1983596511;87.7163637981;11.4837088652;17.7098184063
2025-02-12 19:00:00;117.9619036678;99.1351942503;7.5481028739;36.2262467979
2025-02-12 20:00:00;108.3337220701;89.8000431244;5.7809043324;21.4649909857
2025-02-12 21:00:00;113.8778176238;82.9905766161;0;41.3419607798
2025-02-12 22:00:00;74.2518963183;73.2460726639;0;30.5406207196
2025-02-12 23:00:00;67.8658569667;49.1784979574;0;43.0004702091
2025-02-13 00:00:00;37.6050456615;24.0466716169;0;40.3027685071
2025-02-13 01:00:00;35.7025504433;34.9835906459;0;24.9168620953
2025-02-13 02:00:00;27.1123866999;27.0474222487;0;48.6767811339
2025-02-13 03:00:00;30.3533644722;13.5561465587;0;49.8129575338
2025-02-13 04:00:00;31.3646760302;21.8997644969;0;43.8101935785
2025-02-13 05:00:00;31.676881124;27.7694710753;0;29.0592251673
2025-02-13 06:00:00;93.5955626316;49.9255704292;3.5712405579;33.1472239454
2025-02-13 07:00:00;91.3111637713;62.7886107315;4.4346284092;22.3188830646
2025-02-13 08:00:00;76.2591780941;54.9181643404;8.1916832007;17.7471460204
2025-02-13 09:00:00;83.5643011122;49.8779770185;11.0377905949;30.6474606478
2025-02-13 10:00:00;56.3233476384;43.7441672249;15.243805034;22.3129566756
2025-02-13 11:00:00;66.9557053388;48.7774025018;19.9937754002;6.9811437505
2025-02-13 12:00:00;67.2487561784;40.5541018019;21.515314848;23.3629900807
2025-02-13 13:00:00;55.7883137769;46.9444804769;20.5575159683;22.9383409032
2025-02-13 14:00:00;50.1986242585;43.3282980593;19.149652034;24.6545874259
2025-02-13 15:00:00;57.5474494862;40.4584155951;23.7996942943;22.8098130145
2025-02-13 16:00:00;57.7369826973;41.0383140919;17.49996243;30.1945295631
2025-02-13 17:00:00;48.8656306608;41.7308903757;14.4556619578;32.15832563
2025-02-13 18:00:00;106.1804310198;82.532814111;11.2238454605;26.9031675836
2025-02-13 19:00:00;112.7770103383;76.5655129862;8.3577978507;29.5635942685
2025-02-13 20:00:00;120;96.4772879967;5.5893131432;31.9700216832
2025-02-13 21:00:00;120;88.8077692947;0;32.4621453123
2025-02-13 22:00:00;68.7018813778;57.3963189109;0;25.8234626812
2025-02-13 23:00:00;62.8815767337;54.5494815757;0;36.9792669279
2025-02-14 00:00:00;35.2835180242;26.4616487302;0;39.6039906312
2025-02-14 01:00:00;29.2568168649;24.0585508612;0;49.1976459011
2025-02-14 02:00:00;27.8389443915;27.2580370827;0;46.6661095006
2025-02-14 03:00:00;21.6448753142;28.2661841039;0;29.4303259883
2025-02-14 04:00:00;31.7534459491;19.7933582527;0;42.8029686271
2025-02-14 05:00:00;28.4583229854;25.0137254842;0;27.0747237093
2025-02-14 06:00:00;90.1312061919;60.6207815628;0.3075877493;41.6986291667
2025-02-14 07:00:00;79.350159851;57.4663426169;0.4774718822;18.5589241473
2025-02-14 08:00:00;90.4614895107;63.7437028944;0.724597351;15.8596322042
2025-02-14 09:00:00;78.7572242462;70.4048341065;0.9498390359;22.8033991624
2025-02-14 10:00:00;71.2311832528;44.5107328438;1.2023358576;7.0616950101
2025-02-14 11:00:00;68.6839626667;55.4510404994;1.5510977704;11.9824435482
2025-02-14 12:00:00;65.0814606416;53.9975504214;1.7072355943;20.3657137709
2025-02-14 13:00:00;57.1867827979;44.8656382972;2.0784000736;25.3756986182
2025-02-14 14:00:00;50.2532092456;34.7882342487;1.4617420254;22.5676391566
2025-02-14 15:00:00;54.9802332478;51.4924047191;1.8949661989;15.0457737014
2025-02-14 16:00:00;58.2310266006;29.9901992911;1.6913211519;19.7793923834
2025-02-14 17:00:00;40.7302418066;29.2728085505;1.0635549994;27.294940339
2025-02-14 18:00:00;111.0465772365;93.9446248786;0.9657857433;28.4795031974
2025-02-14 19:00:00;112.9571882695;85.9253708799;0.7049128016;31.8373920658
2025-02-14 20:00:00;112.1757655752;96.6811170679;0.4430928443;41.212182246
2025-02-14 21:00:00;119.6160450731;83.8617659559;0;35.1429453098
2025-02-14 22:00:00;61.2778970509;48.099835482;0;25.9935565201
2025-02-14 23:00:00;63.5402355175;43.4619459545;0;29.7253380169
2025-02-15 00:00:00;21.3785893816;28.1349981517;0;22.8232918918
2025-02-15 01:00:00;36.7962899307;27.0139523902;0;34.2011945481
2025-02-15 02:00:00;28.8916943583;21.3621339003;0;44.9245097386
2025-02-15 03:00:00;28.0271600038;33.0519535025;0;41.1737514022
2025-02-15 04:00:00;29.7638279296;33.2323383505;0;47.472191697
2025-02-15 05:00:00;32.8630612279;23.9958647102;0;32.4897884922
2025-02-15 06:00:00;77.4338551735;42.7522647414;3.1381870352;46.9808656307
2025-02-15 07:00:00;87.7861988187;47.505593697;4.7225429669;20.0716637745
2025-02-15 08:00:00;77.9134313555;55.5577410937;8.598419635;28.8501689192
2025-02-15 09:00:00;73.7771154264;56.1193580208;11.0792715533;20.9756593545
2025-02-15 10:00:00;53.4394345744;40.773118609;14.581701774;24.8199412467
2025-02-15 11:00:00;54.1981246074;39.9675971121;16.8865847667;28.8687673093
2025-02-15 12:00:00;49.2072737324;33.4082807082;16.4565553825;20.0710131089
2025-02-15 13:00:00;46.1923388448;39.9657077879;18.4492441723;25.949477502
2025-02-15 14:00:00;49.538556389;47.4208157598;20.011235312;32.5345156335
2025-02-15 15:00:00;43.2528137083;21.3874258602;16.3218514917;23.7878838804
2025-02-15 16:00:00;42.3797396578;34.1888877022;16.87550689;16.4805677347
2025-02-15 17:00:00;52.8347030694;33.4792111921;12.9808810739;37.7887918417
2025-02-15 18:00:00;89.3567256173;64.0911620108;9.998613317;21.716292139
2025-02-15 19:00:00;86.470717128;63.5983161724;7.9701952077;32.8919717283
2025-02-15 20:00:00;90.5878410757;74.9782062657;5.3672458619;40.7793156235
2025-02-15 21:00:00;88.8439525951;75.5131770314;0;26.823723553
2025-02-15 22:00:00;57.7035571817;61.3375615707;0;23.6650389684
2025-02-15 23:00:00;54.3423696413;41.3333488488;0;33.6431868548
2025-02-16 00:00:00;29.0114082974;15.2989542029;0;19.1952669643
2025-02-16 01:00:00;35.1882037964;26.2278730309;0;32.2868602174
2025-02-16 02:00:00;26.8889931248;16.4663887868;0;36.9222796649
2025-02-16 03:00:00;33.4879023529;19.556594588;0;32.4430211641
2025-02-16 04:00:00;36.8009525964;32.6018438618;0;21.3664464469
2025-02-16 05:00:00;27.9495187589;25.2456801797;0;48.6567542318
2025-02-16 06:00:00;79.3769387673;58.3705194786;3.1060573583;35.6915437801
2025-02-16 07:00:00;74.9721553109;50.5891380445;5.4132561317;28.3432778712
2025-02-16 08:00:00;80.2187774971;60.9023685493;6.5843859645;19.5175589803
2025-02-16 09:00:00;68.9886345732;47.4053088527;10.3372713728;16.2821231003
2025-02-16 10:00:00;48.7029468349;44.7219851093;13.2502108341;22.2793577645
2025-02-16 11:00:00;54.3470472209;43.2853430602;14.880939186;19.7484796368
2025-02-16 12:00:00;52.1075902972;38.8753545206;17.741609968;14.7282730221
2025-02-16 13:00:00;43.8062689559;35.618321392;16.5634280193;33.3023663754
2025-02-16 14:00:00;45.1435903273;35.6171904503;19.7662147957;20.5650514229
2025-02-16 15:00:00;49.3715208416;48.32632176;17.0347261044;13.149374221
2025-02-16 16:00:00;44.2969873448;36.2780065961;14.6207136148;32.4401346822
2025-02-16 17:00:00;42.4240840505;34.5595991703;13.7115894315;21.2833162532
2025-02-16 18:00:00;94.4311097012;75.1271515586;9.2966986074;20.6530068085
2025-02-16 19:00:00;92.5517661375;80.8492355932;6.395601785;17.4924875557
2025-02-16 20:00:00;91.8098951373;77.5119288881;4.3369089172;44.9399398881
2025-02-16 21:00:00;88.7543442355;71.829083033;0;21.21787511
2025-02-16 22:00:00;56.420403461;44.1381983039;0;31.7694364466
2025-02-16 23:00:00;53.5485762583;35.1070093042;0;38.4558634683
2025-02-17 00:00:00;35.8919180264;153.4272305763;0;0.0616241572
2025-02-17 01:00:00;25.0303812856;169.1878571768;0;0.054915429
2025-02-17 02:00:00;29.1042877021;161.7662606023;0;0.0320312011
2025-02-17 03:00:00;39.7017461928;186.9803266473;0;0.0444619186
2025-02-17 04:00:00;27.3154208729;161.3585055214;0;0.058364131
2025-02-17 05:00:00;30.4792640654;172.8972667387;0;0.0447762019
2025-02-17 06:00:00;84.8951386101;190.9438775568;3.2013297281;0.0585809739
2025-02-17 07:00:00;84.2985127253;195.7695267732;4.2446314503;0.0391488414
2025-02-17 08:00:00;97.3293359568;186.1302896833;7.8466653674;0.0414965584
2025-02-17 09:00:00;91.1361142497;171.4614205766;7.8384194941;0.0231947493
2025-02-17 10:00:00;67.4388821717;178.5992937371;13.7149673744;0.0518164907
2025-02-17 11:00:00;59.2039043416;184.4844973576;14.8123974863;0.0398657672
2025-02-17 12:00:00;68.4516636461;193.7466313287;16.3782931997;0.0334337543
2025-02-17 13:00:00;60.28117159;194.428699238;16.8045844424;0.0496519531
2025-02-17 14:00:00;60.2454196068;196.5484745744;18.13158971;0.0620989599
2025-02-17 15:00:00;58.0802723663;190.5355549454;16.4563050623;0.0249870587
2025-02-17 16:00:00;49.9900877339;157.3398967971;15.8521939823;0.0368251764
2025-02-17 17:00:00;56.4818282104;187.3819766693;12.1864017447;0.0158195218
2025-02-17 18:00:00;116.8996779882;190.7296186782;9.5179209103;0.0409022185
2025-02-17 19:00:00;105.8205495332;193.8935713838;6.6805716395;0.0547552841
2025-02-17 20:00:00;108.8497875044;196.2408447309;4.7075045563;0.0496809204
2025-02-17 21:00:00;117.8922536139;175.4579906759;0;0.0419622959
2025-02-17 22:00:00;70.7795333947;182.7546347562;0;0.0244650038
2025-02-17 23:00:00;59.8687037483;150.4776388308;0;0.0548573774
2025-02-18 00:00:00;35.204024229;23.3253842978;0;46.4955125048
2025-02-18 01:00:00;32.0552929585;30.9681888699;0;29.0540275917
2025-02-18 02:00:00;35.140967958;23.8548721556;0;37.841690256
2025-02-18 03:00:00;28.7710817069;25.6322225281;0;20.726190887
2025-02-18 04:00:00;34.5297533965;35.2597431767;0;37.9878827893
2025-02-18 05:00:00;35.4236571475;35.1909440057;0;30.7384387018
2025-02-18 06:00:00;89.0061332233;62.5535164999;2.9827981302;27.5932260037
2025-02-18 07:00:00;90.6670268906;60.56317333;3.891954619;16.5664406685
2025-02-18 08:00:00;87.6687931001;59.6783030218;5.8527378392;18.4418907362
2025-02-18 09:00:00;98.0195157019;70.8672224096;9.5000435642;22.4103305024
